'Elapsed time','ECG I'
7.504,0.25000000
7.506,0.40500000
7.508,0.55000000
7.510,0.47500000
7.512,0.30000000
7.514,0.15000000
7.516,0.18000000
7.518,0.03500000
7.520,0.14500000
7.522,0.19000000
7.524,0.25500000
7.526,0.22000000
7.528,0.28500000
7.530,0.21000000
7.532,0.13500000
7.534,0.11500000
7.536,-0.02000000
7.538,0.09000000
7.540,0.15000000
7.542,0.18500000
7.544,0.24000000
7.546,0.18000000
7.548,0.31500000
7.550,0.20500000
7.552,0.13000000
7.554,0.17500000
7.556,0.09500000
7.558,0.02500000
7.560,0.01500000
7.562,0.16000000
7.564,0.16000000
7.566,0.22500000
7.568,0.24500000
7.570,0.16000000
7.572,0.03000000
7.574,0.18500000
7.576,0.03000000
7.578,-0.12000000
7.580,0.16000000
7.582,0.26500000
7.584,0.27500000
7.586,0.35000000
7.588,0.34500000
7.590,0.18500000
7.592,0.14000000
7.594,0.08000000
7.596,-0.02000000
7.598,-0.07500000
7.600,0.13500000
7.602,0.13500000
7.604,0.12500000
7.606,0.21000000
7.608,0.23000000
7.610,0.12500000
7.612,0.17000000
7.614,0.05000000
7.616,0.07000000
7.618,0.04500000
7.620,0.08000000
7.622,0.20500000
7.624,0.29000000
7.626,0.35500000
7.628,0.31500000
7.630,0.18000000
7.632,0.10000000
7.634,-0.01000000
7.636,-0.07500000
7.638,-0.02500000
7.640,0.08500000
7.642,0.25000000
7.644,0.37500000
7.646,0.29000000
7.648,0.39000000
7.650,0.22000000
7.652,0.16500000
7.654,-0.01500000
7.656,-0.06500000
7.658,-0.05500000
7.660,0.10000000
7.662,0.28000000
7.664,0.26000000
7.666,0.30000000
7.668,0.22500000
7.670,0.24500000
7.672,0.18500000
7.674,-0.01000000
7.676,-0.02500000
7.678,0.03000000
7.680,0.15500000
7.682,0.26000000
7.684,0.23000000
7.686,0.25500000
7.688,0.26000000
7.690,0.20500000
7.692,0.10500000
7.694,-0.07500000
7.696,-0.07500000
7.698,-0.03000000
7.700,0.02500000
7.702,0.13000000
7.704,0.36000000
7.706,0.32000000
7.708,0.35500000
7.710,0.31000000
7.712,0.14000000
7.714,0.08000000
7.716,0.02500000
7.718,-0.05500000
7.720,0.07500000
7.722,0.24000000
7.724,0.22500000
7.726,0.33000000
7.728,0.29500000
7.730,0.18500000
7.732,0.12000000
7.734,-0.06000000
7.736,-0.20500000
7.738,-0.06000000
7.740,0.12500000
7.742,0.20500000
7.744,0.28500000
7.746,0.25500000
7.748,0.31500000
7.750,0.13000000
7.752,0.14000000
7.754,0.21000000
7.756,0.02500000
7.758,-0.02000000
7.760,0.05000000
7.762,0.13000000
7.764,0.15500000
7.766,0.32000000
7.768,0.28500000
7.770,0.20500000
7.772,0.07500000
7.774,-0.05500000
7.776,-0.03500000
7.778,0.01000000
7.780,0.06000000
7.782,0.25500000
7.784,0.28000000
7.786,0.28500000
7.788,0.28500000
7.790,0.28500000
7.792,0.07000000
7.794,-0.03000000
7.796,-0.04500000
7.798,-0.00500000
7.800,0.08500000
7.802,0.11000000
7.804,0.12000000
7.806,0.23500000
7.808,0.20500000
7.810,0.17000000
7.812,0.04500000
7.814,0.12000000
7.816,-0.04000000
7.818,0.01000000
7.820,0.06500000
7.822,0.13500000
7.824,0.18000000
7.826,0.31000000
7.828,0.36000000
7.830,0.15500000
7.832,-0.01000000
7.834,0.05500000
7.836,-0.04000000
7.838,-0.02500000
7.840,0.10500000
7.842,0.25500000
7.844,0.33000000
7.846,0.33000000
7.848,0.28500000
7.850,0.10500000
7.852,0.01500000
7.854,0.05000000
7.856,-0.07000000
7.858,0.07000000
7.860,0.20500000
7.862,0.13500000
7.864,0.28500000
7.866,0.41000000
7.868,0.22000000
7.870,0.11500000
7.872,0.16500000
7.874,0.00500000
7.876,-0.11500000
7.878,-0.09000000
7.880,0.16000000
7.882,0.33500000
7.884,0.36000000
7.886,0.48000000
7.888,0.30500000
7.890,0.17500000
7.892,0.15000000
7.894,0.04500000
7.896,-0.06000000
7.898,-0.09500000
7.900,0.10000000
7.902,0.34000000
7.904,0.31500000
7.906,0.26000000
7.908,0.22500000
7.910,0.10000000
7.912,0.06500000
7.914,-0.01500000
7.916,-0.07000000
7.918,-0.01500000
7.920,0.19000000
7.922,0.24000000
7.924,0.29000000
7.926,0.35500000
7.928,0.20000000
7.930,0.00000000
7.932,0.01000000
7.934,-0.07500000
7.936,-0.01500000
7.938,0.14500000
7.940,0.06000000
7.942,0.16500000
7.944,0.23000000
7.946,0.27500000
7.948,0.09000000
7.950,0.10000000
7.952,0.01000000
7.954,-0.10000000
7.956,-0.19000000
7.958,0.08000000
7.960,0.09500000
7.962,0.26000000
7.964,0.25000000
7.966,0.24500000
7.968,0.16500000
7.970,0.00500000
7.972,-0.03000000
7.974,-0.00500000
7.976,-0.17000000
7.978,0.09000000
7.980,0.11500000
7.982,0.21500000
7.984,0.25500000
7.986,0.26500000
7.988,0.22500000
7.990,0.09000000
7.992,0.03500000
7.994,-0.07000000
7.996,-0.15500000
7.998,0.10500000
8.000,0.01000000
8.002,-0.03500000
8.004,0.05000000
8.006,0.23000000
8.008,0.31500000
8.010,0.19500000
8.012,-0.02000000
8.014,-0.15500000
8.016,-0.15500000
8.018,-0.01500000
8.020,0.14500000
8.022,0.16000000
8.024,0.38500000
8.026,0.57500000
8.028,0.33000000
8.030,0.25000000
8.032,0.21500000
8.034,0.29000000
8.036,0.37500000
8.038,0.54000000
8.040,0.84000000
8.042,0.92500000
8.044,0.98500000
8.046,0.98000000
8.048,0.90500000
8.050,0.74500000
8.052,0.51000000
8.054,0.36000000
8.056,0.33500000
8.058,0.35500000
8.060,0.26500000
8.062,0.23500000
8.064,0.23000000
8.066,0.04000000
8.068,-0.01000000
8.070,-0.07500000
8.072,-0.10500000
8.074,-0.14000000
8.076,-0.11000000
8.078,-0.03500000
8.080,0.16000000
8.082,0.29000000
8.084,0.29500000
8.086,0.16000000
8.088,0.27000000
8.090,0.07500000
8.092,-0.08000000
8.094,-0.06500000
8.096,-0.11500000
8.098,0.06500000
8.100,0.27000000
8.102,0.31500000
8.104,0.25500000
8.106,0.22500000
8.108,0.17500000
8.110,0.05500000
8.112,0.07000000
8.114,-0.11500000
8.116,0.10000000
8.118,0.08500000
8.120,0.17000000
8.122,0.24500000
8.124,0.28500000
8.126,0.23500000
8.128,0.20500000
8.130,0.11500000
8.132,0.10500000
8.134,0.01000000
8.136,0.00500000
8.138,0.11000000
8.140,0.22000000
8.142,0.26000000
8.144,0.41000000
8.146,0.20000000
8.148,0.05500000
8.150,-0.01500000
8.152,0.08000000
8.154,-0.03500000
8.156,0.00500000
8.158,0.21500000
8.160,0.14000000
8.162,0.27500000
8.164,0.42000000
8.166,0.23500000
8.168,0.15500000
8.170,-0.03500000
8.172,-0.07000000
8.174,-0.15500000
8.176,0.04000000
8.178,0.19000000
8.180,0.38500000
8.182,0.36000000
8.184,0.41000000
8.186,0.32000000
8.188,0.19000000
8.190,0.04500000
8.192,0.00500000
8.194,-0.09500000
8.196,0.11000000
8.198,0.32000000
8.200,0.32000000
8.202,0.36500000
8.204,0.35000000
8.206,0.23000000
8.208,0.20500000
8.210,0.09000000
8.212,-0.08500000
8.214,0.08000000
8.216,0.17500000
8.218,0.32000000
8.220,0.46500000
8.222,0.41000000
8.224,0.34000000
8.226,0.29000000
8.228,0.27500000
8.230,0.04500000
8.232,-0.10000000
8.234,-0.02000000
8.236,0.21000000
8.238,0.26000000
8.240,0.30000000
8.242,0.39500000
8.244,0.47500000
8.246,0.41500000
8.248,0.32000000
8.250,0.23000000
8.252,0.21000000
8.254,0.22500000
8.256,0.24500000
8.258,0.31000000
8.260,0.33500000
8.262,0.48500000
8.264,0.50000000
8.266,0.36500000
8.268,0.37500000
8.270,0.33500000
8.272,0.21500000
8.274,0.17000000
8.276,0.25000000
8.278,0.32500000
8.280,0.47500000
8.282,0.45500000
8.284,0.52500000
8.286,0.30500000
8.288,0.31500000
8.290,0.17000000
8.292,0.02500000
8.294,0.01500000
8.296,0.20500000
8.298,0.36000000
8.300,0.55000000
8.302,0.52500000
8.304,0.41000000
8.306,0.37000000
8.308,0.20000000
8.310,0.06000000
8.312,0.07000000
8.314,0.13000000
8.316,0.10500000
8.318,0.21500000
8.320,0.26500000
8.322,0.30000000
8.324,0.28000000
8.326,0.04500000
8.328,-0.05500000
8.330,0.14500000
8.332,0.12000000
8.334,0.07000000
8.336,0.28500000
8.338,0.24500000
8.340,0.21000000
8.342,0.34000000
8.344,0.33000000
8.346,0.21000000
8.348,0.04500000
8.350,-0.11500000
8.352,-0.09500000
8.354,-0.06500000
8.356,0.10500000
8.358,0.15500000
8.360,0.23500000
8.362,0.41000000
8.364,0.39500000
8.366,0.25500000
8.368,0.12000000
8.370,-0.02500000
8.372,-0.15500000
8.374,-0.24000000
8.376,0.04500000
8.378,0.17000000
8.380,0.16000000
8.382,0.30500000
8.384,0.33000000
8.386,0.23000000
8.388,0.02000000
8.390,-0.02000000
8.392,-0.04000000
8.394,-0.08500000
8.396,0.00000000
8.398,0.20500000
8.400,0.19500000
8.402,0.36000000
8.404,0.19500000
8.406,0.16000000
8.408,0.06000000
8.410,0.07000000
8.412,-0.04000000
8.414,0.00000000
8.416,0.02500000
8.418,0.09000000
8.420,0.29500000
8.422,0.40000000
8.424,0.25000000
8.426,0.18500000
8.428,0.16000000
8.430,0.05500000
8.432,-0.00500000
8.434,0.06500000
8.436,0.03000000
8.438,0.08500000
8.440,0.13000000
8.442,0.27000000
8.444,0.19000000
8.446,0.14500000
8.448,0.12000000
8.450,0.06500000
8.452,0.06000000
8.454,0.04000000
8.456,0.06000000
8.458,0.16000000
8.460,0.19500000
8.462,0.41000000
8.464,0.37500000
8.466,0.18000000
8.468,-0.03000000
8.470,0.04000000
8.472,-0.01500000
8.474,0.12500000
8.476,0.09500000
8.478,0.12000000
8.480,0.29000000
8.482,0.38000000
8.484,0.37000000
8.486,0.18000000
8.488,0.05500000
8.490,-0.01000000
8.492,-0.05000000
8.494,0.11000000
8.496,0.15500000
8.498,0.23500000
8.500,0.22000000
8.502,0.34500000
8.504,0.25000000
8.506,0.07000000
8.508,-0.06000000
8.510,-0.04500000
8.512,-0.01000000
8.514,-0.00500000
8.516,0.20000000
8.518,0.26500000
8.520,0.20000000
8.522,0.21500000
8.524,0.22500000
8.526,0.09500000
8.528,0.08000000
8.530,0.03000000
8.532,0.06000000
8.534,0.05000000
8.536,0.12500000
8.538,0.19000000
8.540,0.24000000
8.542,0.32000000
8.544,0.26500000
8.546,0.09000000
8.548,-0.01000000
8.550,-0.04500000
8.552,0.04500000
8.554,-0.02500000
8.556,0.12000000
8.558,0.27500000
8.560,0.13000000
8.562,0.18000000
8.564,0.24500000
8.566,0.10500000
8.568,0.10500000
8.570,0.08500000
8.572,-0.01000000
8.574,-0.03500000
8.576,0.19500000
8.578,0.28500000
8.580,0.15500000
8.582,0.17500000
8.584,0.08500000
8.586,0.11000000
8.588,0.08000000
8.590,-0.04500000
8.592,-0.03000000
8.594,0.11000000
8.596,0.17000000
8.598,0.11500000
8.600,0.26500000
8.602,0.32500000
8.604,0.22500000
8.606,0.16000000
8.608,0.01500000
8.610,-0.13000000
8.612,-0.03000000
8.614,0.10500000
8.616,0.16000000
8.618,0.20000000
8.620,0.15500000
8.622,0.15500000
8.624,0.28000000
8.626,0.28000000
8.628,0.00500000
8.630,-0.05500000
8.632,-0.02500000
8.634,-0.00500000
8.636,0.19000000
8.638,0.18000000
8.640,0.28000000
8.642,0.25500000
8.644,0.19500000
8.646,0.06500000
8.648,-0.14000000
8.650,-0.04000000
8.652,-0.10000000
8.654,0.09500000
8.656,0.22500000
8.658,0.26500000
8.660,0.34500000
8.662,0.28000000
8.664,0.17500000
8.666,-0.09000000
8.668,0.09500000
8.670,0.03500000
8.672,0.04000000
8.674,0.10500000
8.676,0.22000000
8.678,0.35000000
8.680,0.29000000
8.682,0.23500000
8.684,0.14000000
8.686,0.06000000
8.688,0.01000000
8.690,-0.09500000
8.692,-0.01500000
8.694,0.14000000
8.696,0.27000000
8.698,0.36500000
8.700,0.42500000
8.702,0.25000000
8.704,0.18500000
8.706,0.20000000
8.708,0.07500000
8.710,-0.06500000
8.712,0.03000000
8.714,0.19000000
8.716,0.28500000
8.718,0.30500000
8.720,0.41500000
8.722,0.26000000
8.724,0.16500000
8.726,0.04500000
8.728,0.09000000
8.730,-0.01000000
8.732,0.07500000
8.734,0.11000000
8.736,0.07500000
8.738,0.21000000
8.740,0.30500000
8.742,0.24500000
8.744,0.19500000
8.746,-0.00500000
8.748,-0.04000000
8.750,0.07500000
8.752,-0.08500000
8.754,-0.02000000
8.756,0.15000000
8.758,0.26000000
8.760,0.28500000
8.762,0.22500000
8.764,0.15000000
8.766,0.04500000
8.768,0.00000000
8.770,-0.04500000
8.772,-0.03500000
8.774,0.08500000
8.776,0.17500000
8.778,0.26000000
8.780,0.38000000
8.782,0.25500000
8.784,0.18500000
8.786,0.03500000
8.788,-0.02500000
8.790,-0.24500000
8.792,-0.03500000
8.794,0.08500000
8.796,0.17000000
8.798,0.26500000
8.800,0.34000000
8.802,0.21000000
8.804,0.08000000
8.806,-0.07000000
8.808,-0.08500000
8.810,-0.23000000
8.812,0.03500000
8.814,0.11500000
8.816,0.24500000
8.818,0.29500000
8.820,0.30500000
8.822,0.22500000
8.824,0.13500000
8.826,0.10500000
8.828,-0.12500000
8.830,-0.24500000
8.832,-0.06000000
8.834,0.10000000
8.836,0.18000000
8.838,0.18500000
8.840,0.26000000
8.842,0.17000000
8.844,0.08500000
8.846,0.11500000
8.848,0.12000000
8.850,0.09000000
8.852,0.22000000
8.854,0.31500000
8.856,0.52500000
8.858,0.72000000
8.860,0.88500000
8.862,0.92000000
8.864,0.85500000
8.866,0.80500000
8.868,0.70500000
8.870,0.60500000
8.872,0.66000000
8.874,0.66500000
8.876,0.71500000
8.878,0.58500000
8.880,0.46000000
8.882,0.28500000
8.884,0.05500000
8.886,-0.30500000
8.888,-0.18000000
8.890,-0.07000000
8.892,0.03000000
8.894,0.12000000
8.896,0.13500000
8.898,0.10000000
8.900,0.12000000
8.902,0.22500000
8.904,0.24500000
8.906,0.06000000
8.908,-0.03500000
8.910,-0.04500000
8.912,-0.05000000
8.914,0.16000000
8.916,0.22500000
8.918,0.25000000
8.920,0.42000000
8.922,0.20000000
8.924,0.00500000
8.926,0.07000000
8.928,0.01500000
8.930,-0.03000000
8.932,0.02500000
8.934,0.02000000
8.936,0.25000000
8.938,0.36000000
8.940,0.29000000
8.942,0.26000000
8.944,0.12500000
8.946,-0.01500000
8.948,-0.12000000
8.950,-0.14000000
8.952,-0.01500000
8.954,0.07500000
8.956,0.25500000
8.958,0.31500000
8.960,0.25000000
8.962,0.24500000
8.964,0.13000000
8.966,0.01000000
8.968,-0.03500000
8.970,-0.06000000
8.972,0.13500000
8.974,0.13000000
8.976,0.28500000
8.978,0.36000000
8.980,0.31500000
8.982,0.20000000
8.984,0.04500000
8.986,0.08500000
8.988,-0.09000000
8.990,-0.10000000
8.992,0.06000000
8.994,0.33000000
8.996,0.30500000
8.998,0.30500000
9.000,0.30000000
9.002,0.25000000
9.004,0.14500000
9.006,0.02000000
9.008,-0.04500000
9.010,0.07500000
9.012,0.08500000
9.014,0.27000000
9.016,0.23500000
9.018,0.34000000
9.020,0.28500000
9.022,0.24500000
9.024,0.13500000
9.026,0.02000000
9.028,0.06000000
9.030,0.10500000
9.032,0.17000000
9.034,0.24500000
9.036,0.33000000
9.038,0.35500000
9.040,0.35000000
9.042,0.21500000
9.044,0.12000000
9.046,-0.02000000
9.048,0.06000000
9.050,0.25500000
9.052,0.32500000
9.054,0.36500000
9.056,0.44000000
9.058,0.42500000
9.060,0.43000000
9.062,0.18500000
9.064,-0.03000000
9.066,0.21000000
9.068,0.26000000
9.070,0.22500000
9.072,0.34000000
9.074,0.44500000
9.076,0.48500000
9.078,0.49500000
9.080,0.36500000
9.082,0.41000000
9.084,0.29000000
9.086,0.14500000
9.088,0.11500000
9.090,0.23500000
9.092,0.27000000
9.094,0.23000000
9.096,0.59000000
9.098,0.61000000
9.100,0.42500000
9.102,0.34000000
9.104,0.26500000
9.106,0.16000000
9.108,0.09500000
9.110,0.19000000
9.112,0.27500000
9.114,0.39000000
9.116,0.38500000
9.118,0.41000000
9.120,0.26500000
9.122,0.40000000
9.124,0.28000000
9.126,0.17500000
9.128,0.03000000
9.130,0.16000000
9.132,0.27000000
9.134,0.47500000
9.136,0.42500000
9.138,0.34000000
9.140,0.30500000
9.142,0.14500000
9.144,0.07000000
9.146,0.07000000
9.148,0.07500000
9.150,0.05000000
9.152,0.09500000
9.154,0.30500000
9.156,0.21500000
9.158,0.25500000
9.160,0.25000000
9.162,0.20000000
9.164,-0.03000000
9.166,-0.11500000
9.168,-0.20000000
9.170,0.16500000
9.172,0.19500000
9.174,0.18500000
9.176,0.20000000
9.178,0.24500000
9.180,0.22500000
9.182,0.11000000
9.184,0.08500000
9.186,0.00500000
9.188,-0.10000000
9.190,0.12000000
9.192,0.32000000
9.194,0.21500000
9.196,0.27000000
9.198,0.32500000
9.200,0.09500000
9.202,-0.01500000
9.204,-0.02500000
9.206,-0.17000000
9.208,-0.14500000
9.210,-0.06500000
9.212,0.07500000
9.214,0.24500000
9.216,0.38000000
9.218,0.40500000
9.220,0.28500000
9.222,0.07500000
9.224,-0.04500000
9.226,-0.04000000
9.228,-0.14500000
9.230,-0.10500000
9.232,0.06000000
9.234,0.21500000
9.236,0.16500000
9.238,0.39500000
9.240,0.26500000
9.242,0.15500000
9.244,0.07500000
9.246,-0.16500000
9.248,-0.03500000
9.250,0.04500000
9.252,0.14000000
9.254,0.16000000
9.256,0.34500000
9.258,0.28500000
9.260,0.19500000
9.262,0.07000000
9.264,-0.01000000
9.266,-0.14000000
9.268,-0.08500000
9.270,0.12000000
9.272,0.07500000
9.274,0.25500000
9.276,0.28000000
9.278,0.22000000
9.280,0.02500000
9.282,-0.01000000
9.284,0.01500000
9.286,-0.04500000
9.288,-0.10000000
9.290,0.12000000
9.292,0.18000000
9.294,0.30500000
9.296,0.35000000
9.298,0.26000000
9.300,0.19500000
9.302,-0.02500000
9.304,-0.01000000
9.306,-0.08500000
9.308,-0.07000000
9.310,0.12000000
9.312,0.15000000
9.314,0.26000000
9.316,0.38500000
9.318,0.22000000
9.320,-0.01500000
9.322,0.05000000
9.324,0.09000000
9.326,-0.06500000
9.328,-0.03500000
9.330,0.03500000
9.332,0.17500000
9.334,0.21500000
9.336,0.28000000
9.338,0.25500000
9.340,0.05000000
9.342,-0.04000000
9.344,-0.01500000
9.346,-0.14500000
9.348,0.02000000
9.350,0.14500000
9.352,0.06000000
9.354,0.24500000
9.356,0.28500000
9.358,0.20000000
9.360,-0.00500000
9.362,-0.01000000
9.364,0.00500000
9.366,-0.02000000
9.368,0.04000000
9.370,0.01500000
9.372,0.17000000
9.374,0.24500000
9.376,0.30500000
9.378,0.21000000
9.380,0.19500000
9.382,0.13000000
9.384,-0.01000000
9.386,-0.09000000
9.388,-0.03500000
9.390,0.05000000
9.392,0.09500000
9.394,0.16000000
9.396,0.22000000
9.398,0.17500000
9.400,0.12500000
9.402,-0.04500000
9.404,-0.14000000
9.406,-0.19000000
9.408,-0.08000000
9.410,0.16000000
9.412,0.26500000
9.414,0.11500000
9.416,0.31500000
9.418,0.11000000
9.420,0.09500000
9.422,0.04000000
9.424,0.00500000
9.426,-0.10500000
9.428,-0.02000000
9.430,0.07000000
9.432,0.18500000
9.434,0.29500000
9.436,0.29000000
9.438,0.12500000
9.440,0.07500000
9.442,0.02000000
9.444,0.07500000
9.446,-0.15500000
9.448,-0.05000000
9.450,0.09500000
9.452,0.08000000
9.454,0.12000000
9.456,0.18000000
9.458,0.16500000
9.460,0.15000000
9.462,-0.08000000
9.464,-0.14000000
9.466,-0.04000000
9.468,0.03500000
9.470,-0.01000000
9.472,0.11500000
9.474,0.28000000
9.476,0.26500000
9.478,0.16000000
9.480,0.11500000
9.482,0.00000000
9.484,-0.15000000
9.486,-0.15500000
9.488,-0.03000000
9.490,0.12000000
9.492,0.26500000
9.494,0.24500000
9.496,0.25000000
9.498,0.19000000
9.500,0.12000000
9.502,0.00500000
9.504,-0.03500000
9.506,-0.04000000
9.508,0.02500000
9.510,0.15500000
9.512,0.16500000
9.514,0.14000000
9.516,0.31500000
9.518,0.18000000
9.520,0.07000000
9.522,0.01500000
9.524,-0.08500000
9.526,-0.07500000
9.528,0.03500000
9.530,0.18500000
9.532,0.28500000
9.534,0.35500000
9.536,0.32000000
9.538,0.18000000
9.540,-0.03500000
9.542,-0.15000000
9.544,-0.15500000
9.546,0.05000000
9.548,0.17500000
9.550,0.29500000
9.552,0.26000000
9.554,0.27500000
9.556,0.26500000
9.558,0.17000000
9.560,0.05500000
9.562,-0.05500000
9.564,-0.17500000
9.566,-0.02500000
9.568,0.02500000
9.570,0.03000000
9.572,0.24500000
9.574,0.31500000
9.576,0.20500000
9.578,0.12500000
9.580,0.09500000
9.582,-0.05500000
9.584,-0.11500000
9.586,-0.08000000
9.588,-0.00500000
9.590,0.10000000
9.592,0.21000000
9.594,0.24000000
9.596,0.19500000
9.598,0.00500000
9.600,0.00500000
9.602,-0.07000000
9.604,-0.12000000
9.606,-0.23000000
9.608,-0.03000000
9.610,0.12000000
9.612,0.23500000
9.614,0.18000000
9.616,0.11000000
9.618,0.25500000
9.620,-0.09000000
9.622,-0.16000000
9.624,-0.14500000
9.626,-0.07000000
9.628,0.08500000
9.630,0.12000000
9.632,0.14500000
9.634,0.18000000
9.636,0.21500000
9.638,0.09000000
9.640,-0.14500000
9.642,-0.15000000
9.644,-0.09500000
9.646,-0.08000000
9.648,0.15500000
9.650,0.14500000
9.652,0.18500000
9.654,0.25500000
9.656,0.09500000
9.658,0.02500000
9.660,-0.15500000
9.662,-0.18000000
9.664,-0.13500000
9.666,-0.21000000
9.668,-0.10500000
9.670,0.02000000
9.672,0.26000000
9.674,0.21500000
9.676,0.15500000
9.678,0.29000000
9.680,0.19500000
9.682,0.23500000
9.684,0.22000000
9.686,0.22500000
9.688,0.37000000
9.690,0.61500000
9.692,0.85000000
9.694,0.97500000
9.696,1.00500000
9.698,0.78000000
9.700,0.69500000
9.702,0.51500000
9.704,0.43500000
9.706,0.49500000
9.708,0.54500000
9.710,0.42500000
9.712,0.33500000
9.714,0.30000000
9.716,0.07500000
9.718,-0.10500000
9.720,-0.18500000
9.722,-0.10000000
9.724,-0.31500000
9.726,-0.00500000
9.728,0.01000000
9.730,0.06500000
9.732,0.17500000
9.734,0.22000000
9.736,0.14000000
9.738,-0.05000000
9.740,0.07000000
9.742,-0.07500000
9.744,-0.08000000
9.746,0.01500000
9.748,0.12500000
9.750,0.28500000
9.752,0.18000000
9.754,0.16000000
9.756,0.06000000
9.758,0.10000000
9.760,-0.03500000
9.762,-0.03500000
9.764,-0.11000000
9.766,0.01500000
9.768,0.17000000
9.770,0.10500000
9.772,0.16000000
9.774,0.36000000
9.776,0.19500000
9.778,0.04000000
9.780,0.00000000
9.782,-0.00500000
9.784,-0.18500000
9.786,-0.03500000
9.788,0.09000000
9.790,0.29500000
9.792,0.19000000
9.794,0.13000000
9.796,0.20000000
9.798,0.09000000
9.800,-0.20500000
9.802,-0.15000000
9.804,-0.09000000
9.806,0.05000000
9.808,0.20000000
9.810,0.27500000
9.812,0.41000000
9.814,0.30000000
9.816,0.23500000
9.818,0.09000000
9.820,0.04000000
9.822,-0.05500000
9.824,-0.11500000
9.826,-0.00500000
9.828,0.12500000
9.830,0.20500000
9.832,0.35000000
9.834,0.37000000
9.836,0.28000000
9.838,0.05000000
9.840,-0.16000000
9.842,-0.12500000
9.844,-0.06500000
9.846,0.16500000
9.848,0.09000000
9.850,0.30000000
9.852,0.34000000
9.854,0.38000000
9.856,0.18000000
9.858,0.16000000
9.860,0.05000000
9.862,-0.02000000
9.864,-0.06500000
9.866,0.11500000
9.868,0.24000000
9.870,0.31500000
9.872,0.33000000
9.874,0.45000000
9.876,0.34000000
9.878,0.18000000
9.880,0.08000000
9.882,0.09000000
9.884,0.15000000
9.886,0.13000000
9.888,0.27500000
9.890,0.34500000
9.892,0.53500000
9.894,0.45500000
9.896,0.31500000
9.898,0.19500000
9.900,0.24000000
9.902,0.02500000
9.904,0.09000000
9.906,0.19500000
9.908,0.40000000
9.910,0.36500000
9.912,0.49000000
9.914,0.45000000
9.916,0.49000000
9.918,0.27000000
9.920,0.17000000
9.922,0.14000000
9.924,0.18500000
9.926,0.27000000
9.928,0.47500000
9.930,0.40000000
9.932,0.41500000
9.934,0.41000000
9.936,0.17500000
9.938,0.20000000
9.940,0.25000000
9.942,0.24500000
9.944,0.15000000
9.946,0.22000000
9.948,0.40500000
9.950,0.47000000
9.952,0.50500000
9.954,0.41000000
9.956,0.30500000
9.958,0.24000000
9.960,0.10000000
9.962,-0.10500000
9.964,0.11000000
9.966,0.23000000
9.968,0.23500000
9.970,0.51000000
9.972,0.60500000
9.974,0.35000000
9.976,0.26000000
9.978,0.24500000
9.980,0.13000000
9.982,-0.09000000
9.984,0.03500000
9.986,0.11500000
9.988,0.27500000
9.990,0.39000000
9.992,0.30500000
9.994,0.19000000
9.996,0.15500000
9.998,0.12500000
